DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
1982-12-16 23:00:00,82.625,81.96875,81.96875,19830300,19830600,19830600
1982-12-17 23:00:00,82.8125,82.125,82.125,19830300,19830600,19830600
1982-12-20 23:00:00,82.625,81.90625,81.90625,19830300,19830600,19830600
1982-12-21 23:00:00,83.65625,82.9375,82.9375,19830300,19830600,19830600
1982-12-22 23:00:00,83.4375,82.71875,82.71875,19830300,19830600,19830600
1982-12-23 23:00:00,83.875,83.15625,83.15625,19830300,19830600,19830600
1982-12-27 23:00:00,84.28125,83.5,83.5,19830300,19830600,19830600
1982-12-28 23:00:00,84.28125,83.4375,83.4375,19830300,19830600,19830600
1982-12-29 23:00:00,84.03125,83.21875,83.21875,19830300,19830600,19830600
1982-12-30 23:00:00,84.0625,83.25,83.25,19830300,19830600,19830600
1983-01-03 23:00:00,84.875,84.03125,84.03125,19830300,19830600,19830600
1983-01-04 23:00:00,84.5625,83.71875,83.71875,19830300,19830600,19830600
1983-01-05 23:00:00,84.59375,83.78125,83.78125,19830300,19830600,19830600
1983-01-06 23:00:00,84.46875,83.65625,83.65625,19830300,19830600,19830600
1983-01-07 23:00:00,84.53125,83.71875,83.71875,19830300,19830600,19830600
1983-01-10 23:00:00,84.59375,83.78125,83.78125,19830300,19830600,19830600
1983-01-11 23:00:00,85.03125,84.15625,84.15625,19830300,19830600,19830600
1983-01-12 23:00:00,85.125,84.25,84.25,19830300,19830600,19830600
1983-01-13 23:00:00,85.21875,84.34375,84.34375,19830300,19830600,19830600
1983-01-14 23:00:00,85.375,84.5,84.5,19830300,19830600,19830600
1983-01-17 23:00:00,85.375,84.5625,84.5625,19830300,19830600,19830600
1983-01-18 23:00:00,85.375,84.5625,84.5625,19830300,19830600,19830600
1983-01-19 23:00:00,84.78125,84.0,84.0,19830300,19830600,19830600
1983-01-20 23:00:00,84.625,83.8125,83.8125,19830300,19830600,19830600
1983-01-21 23:00:00,83.75,82.9375,82.9375,19830300,19830600,19830600
1983-01-24 23:00:00,83.21875,82.40625,82.40625,19830300,19830600,19830600
1983-01-25 23:00:00,83.71875,82.96875,82.96875,19830300,19830600,19830600
1983-01-26 23:00:00,83.34375,82.625,82.625,19830300,19830600,19830600
1983-01-27 23:00:00,83.4375,82.6875,82.6875,19830300,19830600,19830600
1983-01-28 23:00:00,83.21875,82.4375,82.4375,19830300,19830600,19830600
1983-01-31 23:00:00,82.8125,82.03125,82.03125,19830300,19830600,19830600
1983-02-01 23:00:00,82.90625,82.15625,82.15625,19830300,19830600,19830600
1983-02-02 23:00:00,82.90625,82.125,82.125,19830300,19830600,19830600
1983-02-03 23:00:00,82.53125,81.75,81.75,19830300,19830600,19830600
1983-02-04 23:00:00,82.21875,81.4375,81.4375,19830300,19830600,19830600
1983-02-07 23:00:00,82.4375,81.6875,81.6875,19830300,19830600,19830600
1983-02-08 23:00:00,82.4375,81.6875,81.6875,19830300,19830600,19830600
1983-02-09 23:00:00,82.375,81.5625,81.5625,19830300,19830600,19830600
1983-02-10 23:00:00,83.0625,82.1875,82.1875,19830300,19830600,19830600
1983-02-11 23:00:00,83.375,82.4375,82.4375,19830300,19830600,19830600
1983-02-14 23:00:00,83.40625,82.46875,82.46875,19830300,19830600,19830600
1983-02-15 23:00:00,83.15625,82.1875,82.1875,19830300,19830600,19830600
1983-02-16 23:00:00,83.46875,82.5,82.5,19830300,19830600,19830600
1983-02-17 23:00:00,84.09375,83.125,83.125,19830300,19830600,19830600
1983-02-18 23:00:00,84.75,83.75,83.75,19830300,19830600,19830600
1983-02-22 23:00:00,85.375,84.375,84.375,19830300,19830600,19830600
1983-02-23 23:00:00,85.09375,84.0625,84.0625,19830300,19830600,19830600
1983-02-24 23:00:00,84.40625,83.5625,83.5625,19830600,19830900,19830900
1983-02-25 23:00:00,85.375,84.5625,84.5625,19830600,19830900,19830900
1983-02-28 23:00:00,85.0625,84.25,84.25,19830600,19830900,19830900
1983-03-01 23:00:00,85.5,84.75,84.75,19830600,19830900,19830900
1983-03-02 23:00:00,85.46875,84.65625,84.65625,19830600,19830900,19830900
1983-03-03 23:00:00,85.625,84.84375,84.84375,19830600,19830900,19830900
1983-03-04 23:00:00,85.28125,84.5,84.5,19830600,19830900,19830900
1983-03-07 23:00:00,84.5,83.71875,83.71875,19830600,19830900,19830900
1983-03-08 23:00:00,84.09375,83.3125,83.3125,19830600,19830900,19830900
1983-03-09 23:00:00,84.125,83.375,83.375,19830600,19830900,19830900
1983-03-10 23:00:00,83.90625,83.21875,83.21875,19830600,19830900,19830900
1983-03-11 23:00:00,83.75,83.0625,83.0625,19830600,19830900,19830900
1983-03-14 23:00:00,84.34375,83.625,83.625,19830600,19830900,19830900
1983-03-15 23:00:00,84.625,83.90625,83.90625,19830600,19830900,19830900
1983-03-16 23:00:00,84.3125,83.59375,83.59375,19830600,19830900,19830900
1983-03-17 23:00:00,84.1875,83.46875,83.46875,19830600,19830900,19830900
1983-03-18 23:00:00,84.28125,83.59375,83.59375,19830600,19830900,19830900
1983-03-21 23:00:00,84.125,83.40625,83.40625,19830600,19830900,19830900
1983-03-22 23:00:00,84.03125,83.3125,83.3125,19830600,19830900,19830900
1983-03-23 23:00:00,84.4375,83.71875,83.71875,19830600,19830900,19830900
1983-03-24 23:00:00,84.625,83.9375,83.9375,19830600,19830900,19830900
1983-03-25 23:00:00,84.125,83.40625,83.40625,19830600,19830900,19830900
1983-03-28 23:00:00,84.1875,83.46875,83.46875,19830600,19830900,19830900
1983-03-29 23:00:00,84.375,83.65625,83.65625,19830600,19830900,19830900
1983-03-30 23:00:00,84.46875,83.75,83.75,19830600,19830900,19830900
1983-03-31 23:00:00,84.3125,83.5625,83.5625,19830600,19830900,19830900
1983-04-04 23:00:00,84.53125,83.84375,83.84375,19830600,19830900,19830900
1983-04-05 23:00:00,85.1875,84.46875,84.46875,19830600,19830900,19830900
1983-04-06 23:00:00,85.28125,84.5625,84.5625,19830600,19830900,19830900
1983-04-07 23:00:00,85.0625,84.34375,84.34375,19830600,19830900,19830900
1983-04-08 23:00:00,84.875,84.15625,84.15625,19830600,19830900,19830900
1983-04-11 23:00:00,85.5,84.78125,84.78125,19830600,19830900,19830900
1983-04-12 23:00:00,85.4375,84.71875,84.71875,19830600,19830900,19830900
1983-04-13 23:00:00,85.65625,84.9375,84.9375,19830600,19830900,19830900
1983-04-14 23:00:00,86.34375,85.59375,85.59375,19830600,19830900,19830900
1983-04-15 23:00:00,86.15625,85.40625,85.40625,19830600,19830900,19830900
1983-04-18 23:00:00,86.40625,85.65625,85.65625,19830600,19830900,19830900
1983-04-19 23:00:00,85.65625,84.9375,84.9375,19830600,19830900,19830900
1983-04-20 23:00:00,85.78125,85.0625,85.0625,19830600,19830900,19830900
1983-04-21 23:00:00,85.40625,84.6875,84.6875,19830600,19830900,19830900
1983-04-22 23:00:00,85.4375,84.71875,84.71875,19830600,19830900,19830900
1983-04-25 23:00:00,85.625,84.90625,84.90625,19830600,19830900,19830900
1983-04-26 23:00:00,85.84375,85.125,85.125,19830600,19830900,19830900
1983-04-27 23:00:00,86.3125,85.5625,85.5625,19830600,19830900,19830900
1983-04-28 23:00:00,86.34375,85.59375,85.59375,19830600,19830900,19830900
1983-04-29 23:00:00,86.5,85.71875,85.71875,19830600,19830900,19830900
1983-05-02 23:00:00,86.53125,85.78125,85.78125,19830600,19830900,19830900
1983-05-03 23:00:00,86.6875,85.96875,85.96875,19830600,19830900,19830900
1983-05-04 23:00:00,87.21875,86.5,86.5,19830600,19830900,19830900
1983-05-05 23:00:00,86.875,86.15625,86.15625,19830600,19830900,19830900
1983-05-06 23:00:00,87.03125,86.34375,86.34375,19830600,19830900,19830900
1983-05-09 23:00:00,86.4375,85.75,85.75,19830600,19830900,19830900
1983-05-10 23:00:00,86.875,86.1875,86.1875,19830600,19830900,19830900
